step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76
10500	-437.036884012957444	-435.545291094649485	-1.491592918307972	0.000108741210508	0.000032695288283	0.300670630119730	0.644441009056534	0	4	3	6	13	15	15	15	16	16	14	18	18	17	16	17	18	18	18	18	19	20	19	19	20	20	19	17	19	19	20	19	19	21	23	20	22	22	20	21	23	23	22	22	24	22	20	23	25	24	23	25	25	25	25	25	25	25	25	25	26	26	27	27	27	27	28	28	30	28	28	28	29	27	31	28	0	3	1	3	0	11	11	5	6	7	5	6	8	7	5	7	11	10	10	9	16	19	12	13	12	20	28	15	17	8	8	20	12	7	47	10	12	25	16	30	39	16	47	26	12	39	10	12	28	43	27	41	41	21	45	46	25	48	48	42	60	56	38	59	59	58	61	25	59	61	42	65	57	54	63	59	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	1	2	1	1	2	1	2	3	1	2	3	4	1	2	1	1	3	1	2	3	2	1	1	1	1	2	1	1	2	1	4	2	1	3	1	2	1	2	1
11000	-448.943881704667433	-447.378692542598003	-1.565189162069447	0.000119348735411	0.000030582113388	0.256241620678803	0.638300455975768	0	3	4	6	12	15	13	16	16	17	16	19	20	19	19	16	17	19	18	17	17	20	19	20	18	19	19	20	19	19	18	19	20	20	22	20	22	22	19	21	23	22	22	21	23	22	22	23	25	23	24	24	23	24	25	25	26	25	25	22	24	29	27	27	26	25	29	28	28	28	27	27	28	28	31	29	0	1	2	3	0	7	5	5	6	8	7	9	25	7	11	7	11	10	10	9	16	10	31	25	9	9	5	8	17	8	5	20	14	17	36	19	24	25	21	30	12	21	36	13	26	30	36	12	27	43	27	42	42	33	48	46	38	45	48	21	60	49	24	58	59	48	70	38	59	61	42	59	63	61	73	69	1	2	1	2	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	3	2	1	2	2	1	1	2	1	2	1	2	1	1	3	2	1	1	2	1	1	2	3	1	4	1	1	2	1	2	1	1	1	2	1	2	3	1	1	1	1	3	2	2	2	1	1	1	2	1
11500	-493.038147009613397	-491.633409348008968	-1.404737661604405	0.000143416187362	0.000056420861123	0.393406505644150	0.594943538739787	0	3	3	6	13	15	15	16	17	16	14	18	20	18	18	16	19	18	18	19	18	20	19	20	20	19	19	20	20	16	18	19	20	20	22	21	22	22	21	20	22	24	23	23	21	22	23	23	25	24	22	25	24	24	25	25	26	25	25	23	25	28	27	27	28	28	29	29	29	26	28	27	29	27	31	29	0	1	1	3	0	11	11	5	7	11	5	9	9	10	5	7	7	10	10	6	16	19	6	23	6	12	15	5	17	5	8	12	7	7	22	19	24	9	16	12	33	16	36	12	26	5	36	26	9	60	15	41	46	13	20	51	13	45	48	16	21	28	38	42	59	48	41	57	59	54	70	59	57	61	44	59	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	2	1	2	1	1	1	1	3	1	2	1	1	3	2	1	2	1	2	2	1	1	4	1	2	2	4	1	2	3	1	2	1	1	2	2	1	2	2	1	4	4	3	3	1	2	3	3	1	2	1	1	1	2	1	5	2
12000	-501.911602950156748	-500.370003516450595	-1.541599433706144	0.000168074602374	0.000045164482773	0.268716880095976	0.598305426174949	-1	5	3	6	13	15	15	15	16	16	14	17	19	17	18	16	19	18	18	18	18	21	20	19	21	20	18	20	20	19	19	19	19	20	23	21	22	20	20	21	21	23	22	23	23	22	22	23	24	23	24	25	24	24	26	24	26	24	26	23	26	28	26	27	27	26	28	28	29	26	27	28	29	29	32	30	0	3	1	1	0	11	11	5	6	11	5	9	12	11	8	7	7	10	10	6	16	19	14	9	13	20	12	15	14	8	8	20	7	14	36	33	13	13	21	31	16	39	22	12	26	31	36	27	28	43	28	21	14	19	26	46	44	20	45	27	60	28	25	26	59	26	61	54	59	11	41	58	44	52	70	59	1	1	2	3	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	1	1	3	2	1	2	2	1	1	2	2	1	2	4	4	3	2	1	2	2	1	2	2	3	2	2	1	3	1	2	2	5	3	2	3	2	3	2
12500	-460.067720130884481	-458.687652399118178	-1.380067731766306	0.000105839349069	0.000047193025239	0.445893003446787	0.647586075352683	0	3	4	7	13	15	14	16	17	16	15	17	18	18	19	16	16	18	18	16	19	20	20	19	21	19	18	21	19	19	20	19	20	20	22	21	21	22	21	21	22	22	22	21	22	23	23	23	26	23	24	25	25	24	26	22	27	24	25	25	26	28	28	27	27	26	29	29	30	28	28	27	28	27	31	29	0	1	2	3	0	7	5	5	20	7	7	6	12	11	27	7	7	10	10	6	16	10	12	9	13	9	8	8	17	8	30	20	7	10	34	22	24	13	16	5	11	14	36	6	26	34	36	45	51	43	15	21	41	35	20	28	38	32	58	54	54	28	24	58	59	48	61	73	59	60	61	58	57	54	68	59	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	3	2	1	1	2	2	2	2	1	1	2	2	4	4	2	1	3	2	1	2	1	1	1	2	3	1	1	4	1	2	2	1	1	1	3	4	2	1	2	1	1	2	1	1	2	1	2	1	2
13000	-524.656359659882696	-523.209852308181325	-1.446507351701350	0.000136052315370	0.000046205929125	0.339618837058378	0.672947836232689	1	5	3	6	12	15	14	15	16	17	15	17	19	18	16	17	19	18	16	18	18	20	19	19	20	18	20	20	20	18	19	19	20	21	21	22	22	21	22	21	22	23	22	20	22	22	19	23	25	23	23	24	24	25	27	25	23	26	25	24	26	28	25	25	28	28	26	28	30	28	29	27	28	29	30	29	0	1	1	3	0	7	5	5	6	19	7	9	9	6	5	11	16	19	7	12	11	18	9	9	14	12	15	15	14	15	8	20	21	29	47	47	38	25	14	28	21	16	6	20	23	21	10	26	51	43	28	17	41	60	45	40	23	48	48	42	41	31	25	48	59	64	42	38	48	67	33	59	63	54	73	59	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	3	3	1	1	2	1	3	1	1	2	3	1	1	3	2	2	2	1	1	2	5	3	2	1	2	2	3	4	1	4	2	2	1	2	2
13500	-552.511795998223761	-551.093415386682523	-1.418380611541248	0.000200780483180	0.000074861349446	0.372851724731048	0.540388770567494	1	5	3	6	13	15	14	16	17	17	16	19	20	18	19	16	20	18	19	18	18	20	19	20	21	20	20	21	19	20	16	19	20	19	22	21	22	22	21	21	22	23	23	22	23	23	22	24	24	24	23	24	23	24	25	23	26	25	25	25	25	27	27	27	28	26	28	28	29	28	28	28	29	29	31	29	0	3	1	3	0	7	5	5	6	7	7	31	9	7	8	7	14	31	10	6	7	9	8	6	31	20	8	15	16	31	5	9	34	11	19	20	23	25	31	30	10	21	19	24	24	39	10	12	20	47	13	56	21	22	23	8	25	24	12	54	10	5	38	58	66	36	54	57	62	56	54	64	57	52	58	58	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	1	2	1	2	2	2	2	1	3	1	2	2	2	1	1	2	2	2	2	1	3	1	3	3	2	1	1	1	3	2	2	2	1	1	2	2	2	4	2	3	4	1	4	7	3	2	1	2	2	1	2	3	3	1	2	4	3	2
14000	-470.727575434074652	-469.136716752548807	-1.590858681525871	0.000111551355794	0.000027225248857	0.244060223771542	0.728285718949008	1	4	3	5	12	15	14	14	17	17	15	18	19	18	18	16	17	18	19	17	18	20	20	20	21	20	17	20	20	18	19	20	18	21	21	21	20	22	22	21	22	24	23	22	23	22	22	22	25	24	23	23	24	25	23	24	26	24	25	24	25	27	27	25	27	28	27	28	29	28	28	27	29	30	31	28	0	1	1	3	0	8	5	5	6	8	7	9	9	17	5	8	11	10	10	6	16	10	9	13	13	20	5	27	17	8	30	20	11	17	10	19	12	25	21	30	16	41	36	13	48	30	36	32	51	47	40	34	39	60	26	46	37	48	55	39	60	51	25	48	59	64	61	57	59	39	61	58	13	70	68	59	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	2	2	2	2	1	2	2	2	2	1	2	1	2	2	3	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	4	1	1	1	1	3	3	2	1	1	1	1	2	2	1	2	4	1	2	1
14500	-546.401333693863194	-545.036230179092058	-1.365103514771116	0.000196764951134	0.000099880590742	0.507613729815211	0.581953114830885	1	5	3	5	12	15	14	15	17	16	15	18	20	18	17	16	17	18	18	19	18	20	20	19	20	19	19	21	19	19	19	19	20	20	22	20	22	21	22	21	23	22	23	20	23	22	23	23	26	21	24	24	25	23	25	23	26	25	25	21	22	27	27	24	27	26	28	28	28	28	28	26	29	30	30	28	0	1	1	3	0	7	5	5	6	7	7	6	6	17	16	7	7	10	10	6	16	30	6	12	16	18	15	27	17	8	15	9	17	17	19	19	12	44	16	13	7	34	50	12	38	12	36	12	27	17	20	21	60	30	23	28	38	37	48	21	21	51	37	16	72	13	60	38	59	63	64	55	38	55	68	59	1	2	1	1	1	1	1	2	1	1	1	1	3	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	2	1	1	1	1	2	1	2	1	4	1	4	1	1	1	1	1	2	2	2	2	3	4	2	2	3	1	3	2	1	2	2	1	3	4	1	2	3	2	2	1	1	1	3	3	1	2
15000	-503.711397573502722	-502.313560612215724	-1.397836961287022	0.000148591347454	0.000060258324712	0.405530508636560	0.558672113952695	0	2	2	7	12	15	15	15	16	16	14	18	19	18	17	16	18	18	18	18	19	20	19	20	20	19	20	19	19	20	19	19	19	20	22	21	22	22	21	22	23	23	23	23	23	22	21	24	25	23	24	23	25	24	27	24	26	25	26	24	25	27	28	27	28	28	28	29	30	28	28	27	28	30	32	29	0	1	1	3	0	11	5	5	6	11	5	6	11	11	5	7	7	10	10	7	16	10	9	9	15	20	33	7	8	15	8	20	11	11	19	18	13	24	16	30	21	13	36	25	26	30	13	23	34	36	28	36	41	21	13	46	37	6	45	36	28	46	57	26	58	45	41	57	48	60	60	59	44	70	68	48	1	1	1	2	1	1	2	2	1	1	1	1	2	2	2	1	1	1	1	1	1	2	2	2	2	1	1	2	2	2	2	1	3	5	2	3	3	1	2	1	2	2	1	2	2	1	1	2	2	1	2	2	1	3	5	1	2	4	2	2	3	3	2	4	2	2	2	1	3	2	2	1	3	2	2	3
15500	-514.634062144959103	-513.181441136672561	-1.452621008286508	0.000175389044650	0.000058494445425	0.333512538035213	0.478929922114132	0	3	4	7	13	15	16	15	16	16	14	18	17	16	17	17	19	17	18	17	19	21	20	19	21	18	18	21	18	20	18	19	20	21	21	19	22	21	20	20	23	22	22	22	23	21	22	22	25	23	24	25	24	23	25	24	26	24	25	24	25	28	26	27	25	27	29	27	29	28	28	28	28	29	30	30	0	1	2	3	0	11	11	5	6	8	5	9	6	8	5	11	7	10	10	6	15	36	15	8	32	8	8	19	8	26	8	26	7	11	11	19	24	8	16	26	16	17	36	38	23	31	36	23	28	35	35	60	35	42	20	35	23	48	58	42	21	51	44	58	58	55	54	15	59	38	54	65	57	57	25	65	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	2	4	4	1	2	2	1	1	3	1	2	1	2	3	1	1	2	1	2	1	2	1	3	1	3	1	1	2	4	2	2	2	1	1	2	5	2	4	3	1	1	2	4	3
16000	-527.415628359028233	-526.010482348423352	-1.405146010604906	0.000161752118231	0.000063525071195	0.392731000309214	0.562427170883895	-1	2	4	7	13	15	15	15	17	16	14	18	19	19	17	16	19	17	18	18	19	20	19	18	20	18	19	21	19	20	18	19	21	21	21	22	20	21	21	18	22	24	22	22	23	22	22	24	23	23	23	24	25	24	27	24	24	23	25	24	26	29	26	26	27	27	28	28	29	29	29	27	30	29	32	29	0	1	2	3	0	11	11	5	6	7	5	6	12	31	8	7	16	10	18	6	7	18	6	15	13	5	5	15	8	40	5	9	21	19	26	27	20	25	11	8	39	14	21	25	26	35	21	27	15	43	39	41	41	26	27	51	44	26	58	27	60	51	57	58	64	45	42	37	59	21	61	48	38	67	68	48	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	4	2	2	1	2	1	1	2	2	2	1	1	4	2	1	2	1	1	2	1	1	3	3	1	2	2	1	4	3	1	1	2	2	2	1	3	1	2	1	1	3	3	2	5	1	2	4	1	2	2
16500	-497.335114966837295	-495.923705562545933	-1.411409404291371	0.000147832701369	0.000056600681375	0.382869830900197	0.589883091448321	1	4	2	5	11	14	16	15	16	16	15	18	20	18	17	16	19	18	18	18	18	20	19	18	20	19	20	21	20	17	17	19	20	20	20	20	23	19	21	22	21	22	23	22	23	22	22	23	25	22	22	24	24	25	26	24	27	25	25	24	25	26	27	28	27	28	28	28	29	26	29	27	29	29	31	29	0	1	1	3	0	5	8	5	6	6	5	15	15	9	5	6	10	10	10	11	16	19	9	9	38	9	31	27	15	6	6	15	23	11	10	10	11	15	21	23	11	29	41	12	25	31	35	24	28	36	28	39	42	60	20	27	25	45	48	42	60	46	37	58	55	58	41	70	59	16	52	59	44	60	44	65	1	2	1	1	1	2	1	2	1	1	2	1	1	1	3	1	1	2	1	2	1	1	3	1	1	2	1	1	2	1	1	1	1	2	2	2	4	1	2	2	3	1	1	2	2	3	1	3	2	1	1	2	1	1	5	3	3	1	1	1	1	2	2	2	1	2	3	1	3	6	3	1	3	2	4	1
17000	-556.843749193515578	-555.474791566921112	-1.368957626594490	0.000169188883631	0.000082200885148	0.485852754532887	0.609304421899018	0	3	4	5	13	15	15	16	16	16	14	18	18	18	18	16	20	17	17	19	19	20	17	19	20	20	20	20	19	20	19	19	18	18	20	22	22	21	20	21	22	24	22	22	22	23	21	23	25	24	23	24	25	23	26	24	26	25	25	24	25	27	28	27	27	28	28	29	28	28	28	26	29	29	32	29	0	1	2	3	0	11	11	5	6	7	5	6	10	10	16	11	16	10	10	6	16	19	9	9	11	9	18	15	33	8	16	23	16	16	10	47	38	25	8	6	11	19	7	31	24	30	22	32	28	47	28	21	52	39	45	27	44	48	48	10	54	41	24	58	41	48	49	57	59	49	61	48	13	54	40	59	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	2	1	2	3	2	1	1	1	2	2	1	1	1	3	1	1	1	2	4	4	5	3	1	2	2	1	2	3	2	2	2	1	2	2	2	2	1	1	4	2	2	4	2	2	1	2	2	2	2	1	1	6	3	6	2
17500	-538.835521300457003	-537.372254269599011	-1.463267030858032	0.000196230629609	0.000063498018832	0.323588722913170	0.575765573149627	0	4	4	6	11	15	14	16	16	16	15	18	19	18	16	17	19	16	18	18	18	20	20	20	20	16	19	20	17	19	19	19	21	20	22	22	23	21	20	22	23	23	22	23	21	22	21	23	24	23	23	24	21	23	23	24	26	26	25	23	25	27	27	27	27	25	27	26	29	28	28	25	30	29	31	30	0	1	1	3	0	7	5	5	7	11	7	6	6	11	5	11	29	11	10	26	16	11	6	9	15	7	7	15	7	15	15	12	27	12	13	47	38	19	29	12	22	12	47	46	26	30	27	45	40	43	46	35	16	17	7	14	11	48	55	39	60	51	44	48	72	45	12	44	65	41	41	48	37	67	44	58	1	2	1	1	1	1	1	2	2	1	1	2	2	2	2	1	2	1	1	1	1	3	2	2	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	1	1	1	1	1	2	3	2	3	6	2	2	1	1	3	2	2	1	2	3	2	1	2	3	1	3	2	5	3
18000	-511.926240151789045	-510.550477003301069	-1.375763148488004	0.000146751933511	0.000067372394649	0.459090337261411	0.707089597013881	-1	1	4	6	13	15	14	14	16	15	15	19	19	18	19	17	19	19	17	18	17	18	18	19	20	20	19	20	18	19	20	19	20	20	21	21	22	22	21	21	22	23	21	23	22	22	23	24	25	24	22	21	25	23	27	23	26	26	25	24	26	27	28	27	27	27	28	29	29	28	27	27	30	30	31	29	0	1	2	3	0	7	5	5	6	7	7	9	19	11	14	7	29	19	10	9	11	10	9	6	12	12	8	15	7	8	27	20	22	7	12	22	23	25	12	30	34	41	10	25	26	27	36	34	27	43	22	34	37	21	48	27	38	37	48	42	60	28	31	58	37	58	61	34	64	60	60	59	62	54	44	59	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	2	1	1	1	1	3	1	1	3	1	1	1	1	1	3	2	1	2	1	2	2	2	1	1	2	3	2	1	2	2	1	1	1	3	5	1	2	1	1	4	1	1	2	1	2	4	2	2
18500	-485.994816620584288	-484.574171723594873	-1.420644896989405	0.000115701611930	0.000042784583823	0.369783818126373	0.569148675043218	0	2	3	7	13	15	14	15	16	16	15	18	17	18	17	16	18	18	18	17	18	20	20	19	20	20	19	20	20	18	19	20	21	20	22	22	21	21	20	20	22	23	21	22	24	22	20	24	25	23	23	22	24	23	26	23	25	22	24	25	26	29	27	25	27	25	27	27	28	28	27	28	28	30	31	29	0	1	2	3	0	7	5	5	6	7	7	6	6	11	8	11	7	10	10	6	16	10	9	12	13	14	5	15	17	5	12	20	7	17	19	22	6	6	16	27	27	41	47	25	26	30	10	58	27	43	27	14	52	38	66	33	28	26	58	52	41	38	57	58	58	58	42	13	48	61	33	59	63	60	68	64	1	1	1	3	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	2	1	2	1	3	2	1	2	1	1	3	1	2	1	3	3	3	1	1	1	1	1	2	2	3	2	2	1	2	1	1	2	1	1	2	1	2	2	2	3	1	2	2	1	2	6	2	1	2	2	1	3	1	2
19000	-542.283171494402836	-540.819099297752018	-1.464072196650827	0.000193371483261	0.000062434120816	0.322871396355452	0.661533913218977	0	2	4	6	13	15	14	15	17	17	15	19	20	18	18	16	19	19	19	18	19	19	19	19	21	19	20	20	20	19	20	19	19	20	22	19	22	21	21	21	22	22	22	22	21	21	21	24	26	23	22	24	24	23	25	24	26	26	25	23	25	28	28	27	27	28	28	28	29	28	27	28	29	30	31	29	0	1	2	3	0	7	5	5	6	7	7	6	32	7	8	11	8	10	10	11	11	10	9	6	13	9	15	15	20	5	8	6	11	21	19	8	25	8	11	24	6	19	36	31	21	17	19	21	56	22	46	42	21	14	31	46	41	48	48	21	54	31	61	48	59	59	61	26	64	61	42	48	57	67	72	59	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	2	2	1	2	1	1	3	3	1	4	1	2	1	1	1	1	2	1	2	1	1	1	2	2	2	2	1	1	2	1	2	2	1	1	1	1	4	1	1	3	2	2	1	1	2
19500	-535.411000120483891	-533.892483322485191	-1.518516797998700	0.000181976230867	0.000051387967505	0.282388349623094	0.635116354778485	1	4	2	7	12	15	14	15	17	17	16	18	18	17	19	16	16	19	19	19	18	20	19	18	20	20	19	20	20	19	17	19	20	20	22	22	23	21	22	20	23	24	22	22	23	22	23	22	24	24	23	25	25	24	24	25	26	25	26	24	24	27	27	28	27	27	27	29	28	28	29	24	30	28	30	29	0	3	1	3	0	7	5	5	6	7	7	11	9	7	10	7	7	11	14	8	16	24	8	6	24	20	12	27	14	11	8	6	18	10	14	22	25	25	30	14	21	21	19	28	14	40	36	20	12	47	30	39	21	11	23	21	37	55	48	21	21	49	25	45	58	48	53	51	65	60	70	48	63	42	63	64	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	1	1	1	2	2	1	2	1	2	3	1	2	1	1	2	2	3	2	1	2	1	1	2	4	1	2	1	6	3	2	2	1	1	2	3	5	1	2	2	1	3	1	2	1	2	1	1	1	2	2	1
20000	-441.446081574543712	-440.062393230102998	-1.383688344440718	0.000094432807948	0.000041187403721	0.436155660469959	0.567689036542194	0	2	4	7	13	15	14	15	17	17	15	18	19	19	17	16	18	18	19	17	18	21	18	20	20	19	19	19	20	19	18	19	21	21	22	21	23	22	21	21	23	23	22	22	22	22	20	22	25	23	23	24	25	24	26	24	27	24	24	22	26	28	24	27	28	27	28	28	28	28	28	26	29	29	31	29	0	1	2	3	0	7	5	5	6	11	7	9	23	11	5	7	11	16	10	6	6	19	6	13	13	20	5	15	17	15	5	20	21	27	14	47	24	25	21	30	60	21	36	25	20	7	10	27	28	43	28	16	42	60	45	30	63	45	45	21	54	51	44	58	59	48	61	63	59	54	54	59	63	70	73	72	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	4	1	2	1	2	2	2	2	2	1	2	1	1	1	1	2	1	1	2	3	1	2	3	1	2	4	1	1	3	2	1	1	1	2	1	2	1	2	2	3	1	3	2	2	2	1	2	1	1	2
20500	-476.738225171164459	-475.150644504222839	-1.587580666941594	0.000163018868465	0.000040028370891	0.245544403959794	0.603153215538855	0	5	4	6	13	15	14	15	16	17	16	17	18	17	19	16	19	18	18	17	18	20	19	19	21	19	19	21	20	20	19	20	21	21	22	20	21	20	22	22	21	23	23	22	21	22	23	23	25	23	24	25	24	23	23	24	25	25	25	24	25	28	26	26	27	27	29	28	29	25	28	26	30	26	31	29	0	1	1	2	0	7	5	5	6	7	7	5	9	7	8	7	11	14	7	6	16	18	14	6	38	10	19	27	17	8	8	26	11	11	22	7	9	24	36	31	21	41	36	9	26	30	19	45	31	19	30	42	54	11	45	46	44	48	48	30	21	31	51	48	58	64	70	37	59	42	42	59	63	70	63	64	1	2	2	1	1	1	1	1	1	2	1	3	2	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	2	1	2	2	2	4	2	1	1	1	2	1	2	3	1	1	3	1	3	2	2	1	1	3	1	1	2	2	1	2	3	5	1	2	1	1	2	3	2	1	2	1	2	1	1	3
21000	-400.464741654143211	-398.917825433054077	-1.546916221089136	0.000100179632579	0.000026626180246	0.265784367146518	0.703789003112453	1	3	4	6	12	15	14	14	16	16	15	18	20	19	16	15	17	18	18	17	19	20	19	20	20	19	20	20	20	19	18	19	21	20	22	21	22	22	22	21	22	24	22	22	21	22	20	23	24	23	23	24	24	25	25	24	27	25	25	23	26	28	28	27	26	27	29	29	29	28	29	28	30	29	32	30	0	1	2	3	0	7	5	5	6	7	7	6	12	11	8	7	7	10	10	6	16	14	9	12	12	20	15	15	17	31	8	20	14	17	19	47	13	25	21	30	21	41	36	25	26	28	19	45	27	43	31	41	41	60	26	46	38	48	48	41	42	51	44	48	59	48	54	57	59	61	54	65	68	60	73	59	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2	2	2	1	2	1	1	2	2	1	2	1	2	1	2	1	1	1	1	1	2	1	2	1	3	1	1	1	3	1	2	1	1	1	1	3	4	2	1	2	2	1	2	1	3	1	1	2	1	2
21500	-479.695628828698943	-478.303333004804188	-1.392295823894745	0.000127731873567	0.000053189789616	0.416417516867404	0.627924850235768	1	5	3	6	12	15	15	16	16	16	14	18	19	17	18	16	19	18	19	18	19	21	19	20	20	18	20	19	20	19	20	20	20	21	22	21	22	21	21	22	22	22	23	23	23	20	22	23	25	23	24	25	24	25	25	24	26	25	25	24	26	27	28	27	26	27	27	28	30	26	29	28	29	30	31	29	0	1	1	3	0	11	11	5	6	11	5	6	9	11	8	11	14	10	10	6	16	14	9	12	8	9	28	8	17	5	15	30	8	7	10	10	24	25	30	13	21	21	36	38	26	15	19	26	28	47	28	41	41	41	45	27	38	48	48	35	42	36	51	48	59	65	60	51	65	60	60	59	45	54	68	59	1	2	1	2	1	1	1	2	1	1	1	2	2	1	2	1	1	1	2	2	2	2	2	1	2	2	1	1	1	4	1	1	2	2	2	3	1	1	2	2	1	1	1	1	2	1	1	2	4	1	3	2	1	2	2	2	2	1	1	2	1	3	2	3	1	1	2	2	2	1	2	2	3	3	2	2
22000	-496.977992457722735	-495.536700327447704	-1.441292130275028	0.000140321500979	0.000048424246223	0.345094984624351	0.655998043663457	0	3	4	6	13	14	15	14	16	16	16	18	19	17	19	16	18	19	18	17	18	20	20	19	20	19	18	20	20	19	20	19	20	21	22	21	23	21	21	21	22	21	23	23	22	22	23	23	26	24	22	25	25	24	26	24	27	25	24	25	26	28	27	26	25	28	29	28	29	28	28	28	30	29	31	27	0	1	2	3	0	5	8	5	6	7	7	6	20	11	8	7	7	10	10	6	16	10	6	6	9	20	8	27	17	27	24	12	18	18	10	24	20	25	27	30	21	12	36	25	20	15	36	45	28	47	28	21	14	41	44	15	26	48	48	42	42	51	25	48	59	55	54	44	59	22	52	65	44	54	63	59	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	2	3	2	1	2	1	1	1	1	1	1	2	2	1	3	1	2	1	2	1	1	2	3	2	2	1	2	1	1	3	4	1	2	2	3	1	1	2	3	3	2	3	1	1	3	3	2	3	2	1	3	2	3	2
