step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	Tinf_116	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	alpha_116	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115	kappa_116
47500	-664.732073374926244	-671.587561325885645	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659049908964878	-1	3	2	5	4	5	6	8	6	7	5	6	8	9	10	9	11	10	8	10	10	11	10	11	10	12	9	11	12	12	14	11	13	14	12	12	14	12	12	14	14	15	14	15	15	15	15	16	15	14	15	16	16	14	17	16	16	17	17	16	17	17	19	18	17	17	16	18	18	17	18	16	18	18	17	18	18	20	20	19	20	19	19	20	18	21	22	19	21	20	19	19	20	22	21	21	19	20	23	22	23	23	24	21	25	23	24	22	23	21	21	25	24	29	24	27	0	3	0	3	2	2	6	4	5	3	2	0	2	19	16	12	13	10	12	19	12	27	12	12	13	16	19	12	14	19	20	20	17	13	23	15	38	16	16	29	22	23	35	35	37	38	14	33	35	12	24	31	26	28	31	36	37	51	52	41	37	47	62	53	41	41	31	57	72	17	26	31	57	57	42	61	47	21	68	61	61	51	65	66	40	47	65	70	69	56	56	47	62	97	80	63	77	61	86	111	42	0	86	34	94	97	108	86	86	63	51	103	86	107	96	113	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	2	1	2	1	2	2	1	2	2	1	1	1	3	2	2	2	1	1	3	1	1	1	2	2	1	2	3	1	2	1	2	3	2	2	5	3	1	2	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	3	1	2	1	1	1	2	4	2	2	2	1	2	2	2	3	3	2	2	3	1	2	2	1	1	1	1	2	1	1	4	1	2	3	1	2	1	1	1	1	3	1	1	1	1	2
48000	-592.220719150992068	-599.076207101951468	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.750906402941882	-1	3	2	5	5	5	5	7	5	7	6	6	8	8	10	9	10	10	9	10	10	11	11	9	11	11	10	11	12	12	14	12	14	14	13	12	13	12	14	13	13	15	15	16	14	15	16	15	15	14	14	18	16	14	16	16	16	16	14	16	16	17	18	17	17	17	17	19	19	18	18	18	18	19	17	17	18	20	19	18	20	18	18	20	19	20	20	20	21	19	19	20	21	21	22	20	22	20	22	21	23	24	23	22	24	23	24	23	22	23	23	25	24	28	26	26	0	3	0	2	3	2	2	4	2	2	6	0	10	12	14	12	10	13	14	14	16	19	12	12	13	19	14	21	19	16	30	15	25	18	12	15	23	15	28	22	15	41	41	43	37	51	41	18	51	36	24	59	26	40	31	50	50	51	41	41	23	47	47	42	59	42	42	56	65	25	42	31	50	50	59	61	62	43	50	61	61	53	75	72	66	63	55	70	55	57	73	77	77	77	80	63	77	80	86	69	72	0	86	48	93	97	108	96	86	99	100	103	96	113	108	113	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	3	3	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	2	2	3	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	2	2	2	2	2	1	1	2	2	1	3	1	1	1	1	1	2	1	2	2	1	1	2	2	2	1	2	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	2	2	1
48500	-608.097554032987887	-614.953041983947287	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661124778007310	-1	3	2	4	4	5	5	7	6	6	6	7	9	9	9	10	10	10	8	10	9	11	10	10	11	11	10	11	12	11	13	11	12	15	12	12	14	13	14	14	14	15	14	15	15	16	13	14	15	14	12	19	16	15	16	17	16	16	15	17	17	17	19	17	16	17	16	19	18	18	18	18	18	18	17	18	18	19	20	19	20	20	19	20	19	21	21	17	19	18	19	19	20	22	21	21	21	22	22	22	21	21	23	22	24	23	24	23	23	23	21	25	23	29	25	25	0	3	0	2	3	3	3	7	7	2	2	0	10	19	12	21	13	13	12	19	12	14	15	12	13	14	19	21	27	19	19	14	25	18	16	23	23	24	21	30	38	31	35	35	21	38	32	13	39	36	24	39	40	14	41	57	50	51	26	42	21	47	62	42	12	42	41	57	67	7	65	42	50	50	42	61	47	44	56	61	61	80	65	72	66	63	85	25	69	50	74	62	77	97	80	63	93	80	86	72	89	0	86	88	93	77	96	96	99	99	52	103	96	113	108	113	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	2	2	3	1	1	2	2	1	3	1	1	3	1	1	1	2	1	3	1	1	1	2	2	1	3	1	1	1	4	1	1	2	1	6	1	2	2	2	1	1	3	2	2	2	2	1	2	1	2	2	1	3	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	3	2	3	2	1	1	1	1	2	1	3	1	1
49000	-632.349721738565904	-639.205209689525304	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685675188641766	-1	3	2	5	5	5	6	6	5	7	6	6	8	9	9	8	10	10	8	9	11	11	11	10	11	10	11	10	13	9	13	11	14	14	13	12	13	12	14	14	15	15	14	16	14	13	15	16	15	15	13	15	16	14	17	15	16	16	17	16	16	17	17	17	16	17	17	18	19	19	19	18	18	18	17	18	16	20	18	18	19	20	17	18	19	21	21	21	20	19	19	18	20	22	22	20	21	19	22	22	22	23	23	19	24	23	24	23	24	23	23	25	25	27	25	26	0	3	0	3	2	2	3	4	2	3	4	0	10	19	16	12	13	13	12	19	12	26	15	16	7	14	26	16	21	19	14	19	25	18	23	15	15	24	28	14	31	37	35	43	37	38	32	13	35	16	16	31	27	31	41	45	56	51	52	31	45	47	47	39	27	41	42	56	41	18	67	41	56	57	42	37	32	44	57	61	61	61	42	42	66	77	83	104	55	57	50	62	62	97	80	77	93	80	86	42	89	0	86	34	93	93	96	96	99	99	69	103	96	113	107	108	1	1	1	2	1	1	2	1	1	3	1	1	1	1	1	1	1	1	2	1	3	1	2	1	2	1	1	1	1	1	2	2	1	2	1	2	2	1	2	2	2	1	1	1	1	1	2	3	1	3	2	1	2	1	2	1	1	2	1	1	1	1	2	1	3	1	2	2	2	3	1	2	2	1	1	2	3	2	1	1	2	2	1	2	1	3	3	1	2	2	2	1	1	1	2	2	1	1	1	3	1	1	1	2	2	2	2	2	1	1	3	2	2	1	1	1
49500	-637.262015185184850	-644.117503136144251	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608487215364010	-2	3	2	4	4	5	5	7	5	7	5	6	9	10	9	9	10	9	8	10	8	11	10	10	11	11	9	9	12	11	14	12	14	14	14	11	13	13	13	11	14	16	14	13	14	15	15	15	16	14	15	19	15	15	16	16	17	17	16	16	16	17	18	15	16	17	18	16	18	19	18	18	19	19	17	18	19	19	19	18	19	20	19	20	18	21	21	20	20	19	19	19	19	22	21	20	21	21	22	22	23	22	24	19	24	23	22	22	22	23	23	25	24	28	24	26	0	3	0	2	3	2	4	4	5	6	2	0	6	19	21	12	18	7	12	19	12	27	15	21	18	14	12	12	20	19	20	19	25	17	44	27	23	24	16	19	32	54	44	40	12	38	32	18	45	36	24	75	20	40	41	36	36	45	31	41	37	47	47	40	31	55	55	36	42	34	64	59	45	50	54	61	32	43	56	61	61	61	65	66	66	47	42	104	55	50	45	47	62	93	80	63	62	61	86	89	52	0	86	34	77	93	96	96	86	86	100	103	63	115	108	113	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	2	1	2	2	1	1	1	1	3	1	2	3	1	1	2	2	2	2	1	3	4	1	1	1	2	1	2	2	1	1	1	4	1	3	2	1	3	3	1	2	3	3	2	1	1	2	2	3	1	2	2	1	2	2	3	2	2	2	2	1	2	2	1	1	2	1	1	3	2	1	1	1	1	1	1	1	2	2	2	1
50000	-649.777257294141350	-656.632745245100750	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668414311894226	-1	3	2	5	5	4	5	7	6	8	6	5	8	9	10	9	11	10	7	10	8	11	10	11	12	11	10	11	11	11	13	11	14	14	13	12	13	13	13	14	14	16	15	16	14	13	15	16	16	14	16	17	15	15	16	17	16	16	17	17	15	17	19	17	15	18	17	19	18	18	17	19	19	18	18	19	18	19	20	18	18	19	19	20	18	21	22	20	21	19	20	20	21	21	22	21	20	20	23	22	23	23	24	23	23	23	22	23	24	22	23	25	24	27	26	26	0	3	0	2	2	3	6	3	6	4	6	0	7	19	12	12	10	13	12	19	12	27	16	12	10	19	19	15	14	27	24	16	25	18	24	23	23	24	28	31	31	41	35	35	23	26	21	34	26	36	38	65	14	27	14	50	50	38	41	41	39	47	62	54	31	67	41	57	31	34	54	42	57	50	67	43	47	61	57	61	39	80	55	85	67	47	69	17	75	50	68	77	47	77	98	63	77	80	110	72	100	0	86	34	94	93	96	96	110	86	100	103	107	107	108	113	1	1	1	1	1	1	1	3	1	1	1	1	2	1	2	2	1	2	1	1	2	1	1	2	2	3	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	2	1	4	2	2	1	1	1	4	2	3	2	1	2	2	2	1	1	1	1	2	1	2	2	3	2	1	1	2	2	1	2	1	3	3	2	2	1	2	1	1	4	2	4	2	2	1	1	4	2	1	1	1	1	1	2	1	1	2	3	1	1	1	1	1	1	1	1	1	1	2	1
50500	-623.416403092751125	-630.271891043710525	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674357494621033	0	2	1	4	4	5	5	7	5	6	5	6	8	10	9	8	10	10	10	10	10	12	11	10	10	12	9	11	12	12	12	11	13	12	14	11	14	11	14	13	14	15	15	16	13	14	14	13	16	13	15	18	14	16	15	16	16	17	15	16	16	17	18	16	16	16	16	19	19	16	18	17	18	18	17	18	19	20	19	18	19	19	17	20	18	21	18	20	19	20	20	19	21	21	22	20	22	21	23	21	22	24	23	22	25	22	23	22	23	22	22	24	24	28	25	26	0	3	0	2	2	2	3	6	5	4	2	0	10	16	12	12	13	13	16	27	16	19	15	16	13	14	12	27	27	19	19	16	25	18	21	15	38	24	28	19	31	31	39	43	23	15	32	25	35	36	24	59	31	14	27	50	50	51	41	42	45	47	47	39	46	55	31	50	87	33	53	41	50	57	59	61	47	44	56	61	51	23	65	66	66	47	41	70	87	56	74	62	92	62	80	63	94	80	86	69	84	0	86	70	93	77	96	63	86	86	100	103	107	107	108	107	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	2	1	2	1	2	2	1	2	1	1	1	2	1	2	1	1	2	2	1	3	3	2	1	2	1	1	2	1	2	1	1	1	2	3	1	1	2	2	2	1	1	1	2	2	2	1	1	5	1	3	1	4	1	2	1	2	2	1	1	2	2	1	1	2	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	2	2	1
51000	-609.846313885194490	-616.701801836153891	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670122620067243	-1	3	1	4	4	3	6	8	6	7	5	7	8	8	9	8	10	10	9	10	10	11	10	10	11	12	10	10	12	12	12	10	12	14	14	11	14	12	14	15	14	15	13	15	13	16	14	14	16	14	15	17	15	15	16	16	16	17	15	17	15	16	18	17	17	17	17	19	18	19	18	16	17	17	17	19	17	19	20	17	19	19	19	19	18	20	21	20	22	19	18	19	21	20	21	20	21	22	22	20	23	22	22	21	24	23	23	23	23	21	23	24	24	27	24	27	0	3	0	2	6	3	6	4	5	2	6	0	7	12	12	12	10	13	14	14	12	14	15	16	17	19	12	16	27	14	21	19	25	18	43	15	15	24	28	37	31	41	27	43	12	37	32	18	35	45	24	27	30	31	31	36	50	51	41	59	45	47	62	54	37	72	72	56	26	34	53	31	50	50	59	45	47	49	74	61	61	37	65	42	66	47	42	48	72	57	73	77	94	62	80	63	77	80	86	72	87	0	86	88	93	97	96	96	99	86	100	103	96	108	96	107	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	3	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	3	1	2	2	1	1	2	3	2	2	2	3	1	1	1	1	1	1	1	1	2	1	1	2	2	3	2	2	2	1	1	2	2	2	2	1	2	2	1	2	1	3	3	3	2	2	1	1	1	2	2	1	2	3	1	2	1	1	2	1	1	2	2	2	1	1	2	1	2	2	2	2
51500	-671.887317778336751	-678.742805729296151	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580102617457448	0	3	2	4	4	5	6	8	6	7	6	6	9	8	9	9	11	11	9	10	11	11	9	10	12	11	11	11	12	11	14	11	13	14	14	12	13	13	14	13	15	12	12	14	14	15	14	16	16	14	12	19	17	15	15	17	16	16	17	16	15	18	18	18	17	17	18	18	16	17	18	18	19	19	17	19	17	19	20	18	18	19	18	20	17	21	20	19	20	20	18	20	20	20	21	20	22	21	23	23	20	22	22	21	23	24	24	23	23	22	23	25	24	28	26	26	0	3	0	3	2	3	4	4	5	6	6	0	10	12	12	12	13	13	12	19	12	19	12	12	17	19	19	12	14	15	42	14	13	17	21	23	24	21	28	42	22	16	21	43	23	38	32	18	35	36	23	59	54	32	42	57	50	51	69	41	45	77	47	14	19	31	69	36	31	18	26	21	50	57	55	81	47	28	57	37	61	72	41	64	41	63	55	13	49	57	50	62	62	77	61	63	77	80	86	69	65	0	86	48	93	97	96	96	86	86	52	103	96	113	107	108	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	2	2	2	2	1	1	1	1	1	2	2	1	1	2	1	2	2	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2	5	4	2	1	3	1	3	3	4	2	2	1	1	1	4	2	3	1	1	2	1	1	2	2	6	2	2	2	1	1	2	4	1	2	2	1	5	1	1	1	2	2	2	2	2	1	1	2	2	3	2	1	2
52000	-603.512634941733722	-610.368122892693123	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731901228232605	-1	3	1	5	4	4	5	7	6	8	6	6	8	9	9	9	10	10	7	8	10	11	10	11	12	11	10	11	12	10	13	11	13	14	12	12	14	12	13	14	15	15	15	14	14	13	14	15	14	13	15	19	16	14	16	16	16	17	16	17	16	16	18	17	17	17	15	18	17	18	19	19	18	17	18	19	18	20	20	17	19	20	18	20	19	21	20	21	21	19	19	19	20	22	20	21	20	21	23	23	22	23	23	22	24	23	23	23	23	22	22	24	25	27	25	27	0	3	0	6	2	3	2	5	5	7	7	0	6	19	12	12	13	10	12	19	12	27	15	16	10	19	19	16	20	14	21	19	25	18	16	21	23	24	28	14	31	31	35	35	16	15	32	18	35	36	24	59	29	19	31	50	50	51	41	31	45	47	47	45	41	54	31	57	41	48	41	55	57	50	55	80	62	43	37	45	61	80	65	85	66	63	71	48	59	56	56	77	77	97	45	63	77	80	86	89	87	0	86	70	93	93	96	96	86	86	41	103	108	115	107	113	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	3	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	3	2	2	2	1	1	2	1	2	5	1	2	1	1	1	2	1	1	2	1	1	2	1	2	1	2	3	2	2	2	1	1	1	2	2	2	2	2	1	1	1	2	1	4	2	2	1	1	1	2	3	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1
52500	-642.816173830747971	-649.671661781707371	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615935639440893	-1	3	2	4	4	6	4	6	6	6	4	7	9	9	10	9	9	10	8	10	10	12	11	10	12	11	10	10	11	11	13	11	13	13	12	12	13	12	13	14	15	15	14	15	14	15	15	15	14	14	15	17	16	15	17	16	17	16	16	17	14	17	18	16	16	17	16	17	19	18	17	18	18	18	18	17	18	19	20	17	20	19	17	20	18	20	20	20	20	20	19	20	21	21	20	20	21	22	22	23	22	23	24	22	23	23	23	22	24	21	22	25	23	29	25	26	0	3	0	3	2	7	2	4	2	7	3	0	10	19	12	12	6	13	12	19	12	26	15	12	13	14	14	12	28	14	28	14	17	18	16	23	23	24	21	29	31	22	35	43	16	24	32	18	15	36	39	59	42	29	31	50	50	16	61	31	16	47	47	40	42	42	42	50	60	17	54	31	50	50	41	45	62	43	45	45	45	44	65	61	66	47	72	34	31	50	57	77	77	62	80	63	62	95	86	87	60	0	86	48	93	97	96	96	99	86	42	103	86	113	108	107	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	2	2	2	1	2	1	2	2	1	2	1	1	3	2	2	2	2	1	1	1	1	1	2	2	2	4	1	2	3	1	2	1	1	1	1	2	1	5	1	2	2	2	1	1	1	2	3	2	3	2	1	2	1	2	2	4	2	2	1	1	2	2	1	1	4	1	1	2	2	1	2	2	1	1	2	1	1	1	2	1	2	4	1	2
53000	-624.140568559272197	-630.996056510231597	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707058761867614	-1	3	1	4	3	5	5	6	5	6	5	6	8	9	9	9	10	10	10	10	7	12	11	10	10	11	11	9	13	11	13	12	13	14	11	11	14	13	15	15	14	15	13	15	14	15	15	15	15	13	16	19	17	15	16	16	17	16	17	15	16	18	16	18	18	18	17	17	16	16	17	18	17	19	17	18	18	20	19	18	19	20	19	19	18	20	21	21	21	18	20	20	20	22	22	20	20	22	21	20	23	23	23	23	24	23	24	22	23	22	21	24	24	29	25	26	0	3	0	2	3	2	2	4	5	6	3	0	11	12	21	21	13	10	14	14	12	26	15	12	13	19	19	12	19	14	21	26	25	13	16	15	16	24	43	26	27	41	35	35	16	24	32	17	37	36	24	42	40	26	26	50	50	45	54	31	45	47	47	54	55	42	42	50	41	48	40	69	50	50	31	55	47	81	90	61	61	45	67	55	55	63	72	34	72	50	90	77	77	97	80	63	62	80	86	72	82	0	86	88	62	93	86	96	99	99	100	103	96	107	107	113	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	3	1	2	3	1	1	2	2	1	2	2	1	2	2	2	2	2	2	1	1	2	3	1	2	3	2	2	1	1	1	2	2	1	2	2	2	1	2	2	1	1	1	2	2	2	1	2	1	1	1	2	3	1	2	1	2	2	4	2	2	1	1	2	1	1	2	1	2	1	1	1	1	2	1	3	1	1	1	1	1	1	1	2	2	1	1
53500	-609.698074454583434	-616.553562405542834	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642552831196801	-1	3	2	4	5	5	4	7	4	6	5	6	8	9	9	9	11	10	8	9	10	11	10	10	12	11	10	11	12	12	12	11	13	14	13	12	13	10	13	14	14	15	12	16	14	15	15	15	16	15	15	19	16	16	15	14	17	17	17	17	15	17	18	17	17	16	17	18	15	18	18	19	17	19	16	18	19	21	18	18	18	19	18	20	18	21	19	19	21	19	20	20	20	22	22	20	21	20	23	21	23	24	23	22	24	23	23	23	23	23	22	25	23	27	25	25	0	3	0	3	9	2	2	4	2	7	7	0	10	19	12	12	10	13	12	19	12	19	15	12	13	27	19	16	32	24	19	16	17	18	43	15	15	16	28	14	31	31	21	45	21	38	32	17	21	37	37	60	14	40	31	37	56	38	69	55	23	47	47	40	55	42	69	56	31	17	54	40	56	50	41	61	62	44	50	61	61	45	65	66	66	62	31	34	87	50	68	77	32	92	82	63	77	81	86	87	89	0	86	70	97	62	96	96	86	86	55	103	96	108	113	113	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	2	1	3	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	1	2	3	2	2	2	1	1	1	3	1	2	1	2	2	1	1	2	2	1	2	1	1	1	2	2	3	1	3	2	2	1	2	1	2	2	2	2	2	1	2	1	2	2	3	1	2	1	1	3	1	2	1	2	1	1	1	1	1	1	2	2	3	2	2	1	1	3	2	1	2	1	1
54000	-621.476293651031710	-628.331781601991111	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667081436306935	-3	2	1	4	4	2	5	8	6	7	5	6	8	8	9	9	11	10	10	10	10	11	11	11	11	12	11	11	12	10	12	12	13	15	12	12	12	13	15	14	14	14	15	16	14	15	15	13	14	14	14	19	16	15	15	16	17	16	15	13	16	17	18	17	17	18	17	17	18	16	18	18	17	17	16	16	18	21	20	18	18	20	18	19	18	21	20	20	20	19	19	19	19	19	21	19	21	22	23	22	23	23	22	22	25	24	22	23	23	23	21	25	24	27	25	26	0	3	0	6	2	3	2	4	5	7	2	0	7	12	12	12	10	13	14	16	12	14	15	16	13	19	19	15	21	14	27	21	25	33	21	16	15	24	28	35	31	22	21	51	23	24	32	18	38	36	24	85	40	27	31	50	50	46	31	31	23	47	47	54	59	75	55	50	41	17	54	41	36	50	31	45	62	44	50	45	61	46	65	59	55	63	41	70	67	73	73	77	62	77	80	63	94	61	86	87	72	0	86	88	97	93	96	96	86	86	55	103	107	107	107	108	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	1	2	2	2	2	1	1	2	1	1	2	2	1	2	1	2	1	3	1	1	1	1	1	1	2	2	3	1	2	2	2	3	1	1	2	2	1	1	3	1	2	2	2	2	2	2	1	1	1	1	1	2	1	2	4	1	1	3	1	1	1	2	2	2	3	1	1	3	2	1	3	1	1
54500	-592.153373273796319	-599.008861224755719	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650840225479559	-1	3	1	5	3	3	5	7	4	8	5	7	7	8	9	8	9	10	10	10	9	11	10	10	11	11	11	10	11	12	12	10	12	14	13	12	11	12	14	14	14	14	14	15	14	16	14	15	15	15	15	18	16	15	17	17	16	17	16	17	16	17	18	17	17	16	17	18	18	19	18	16	18	19	18	18	18	19	19	18	19	20	18	20	18	21	21	19	20	20	17	20	21	22	22	20	20	21	22	22	23	23	23	22	25	22	23	23	23	23	22	24	24	26	25	25	0	3	0	2	3	3	2	4	6	13	6	0	6	12	12	12	13	13	14	14	12	19	16	16	17	19	19	16	19	14	23	14	25	18	37	37	15	24	23	27	30	31	38	35	23	45	32	18	38	36	38	66	54	26	42	57	45	51	42	41	45	47	47	40	41	42	72	57	42	34	72	14	57	50	59	45	62	35	57	61	61	61	65	85	66	63	52	34	42	73	50	77	62	62	80	63	77	80	86	89	89	0	63	88	93	97	96	63	86	99	89	103	107	113	107	113	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	2	3	1	2	1	2	1	2	1	2	2	1	1	2	1	2	1	2	1	3	3	2	1	1	2	3	2	1	2	2	1	1	2	1	3	1	2	1	2	2	1	1	1	1	1	1	1	1
