step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99
50000	-600.005438854237241	-598.432740743938211	-1.572698110299021	0.000099192253332	0.000025050057358	0.252540460735087	0.566178425919678	-1	1	3	4	6	5	8	8	7	9	9	9	8	10	11	12	11	11	13	13	11	12	13	12	12	14	12	15	15	15	14	14	13	14	14	14	16	16	17	17	15	15	17	16	16	18	15	17	14	16	17	17	16	17	17	17	17	17	17	19	17	19	18	19	18	18	16	18	19	19	19	19	20	20	18	21	22	22	21	20	22	20	21	20	23	21	20	22	25	25	23	23	26	23	26	27	29	29	32	0	1	1	2	6	2	3	5	4	9	2	7	9	13	12	12	6	12	17	9	13	13	11	14	15	7	14	25	16	15	18	11	17	17	22	0	18	19	19	33	15	27	30	35	31	53	20	20	27	36	36	23	30	47	35	18	31	53	47	27	49	51	37	63	67	15	31	58	61	75	55	31	57	63	56	62	63	69	75	57	86	56	82	68	28	75	51	80	79	80	65	51	61	80	82	78	90	93	0	1	1	2	1	1	2	3	1	2	1	3	1	1	1	2	1	3	1	1	2	3	3	2	1	1	4	1	2	1	1	2	3	1	2	1	1	2	2	2	2	1	2	1	1	1	1	1	2	1	2	2	3	1	1	1	2	1	1	2	3	2	1	2	1	1	3	2	1	1	1	1	2	2	1	1	1	2	2	2	2	1	2	1	1	5	1	1	2	2	3	2	3	5	1	3	3	2	1	1
50500	-607.974943364443902	-606.389227312064236	-1.585716052379617	0.000094174609405	0.000023204386996	0.246397485936595	0.569614630160687	0	1	2	4	6	5	9	7	6	9	8	8	8	9	10	10	12	12	12	11	14	11	12	10	12	14	14	14	14	15	14	14	13	16	13	14	16	14	16	16	15	14	16	16	16	18	13	18	15	15	16	16	16	19	17	16	18	17	17	19	16	18	18	19	19	19	18	19	19	20	20	19	18	21	17	20	22	21	20	20	20	24	20	21	23	21	21	23	24	24	23	23	27	25	25	27	28	30	33	0	1	1	2	4	4	3	9	4	4	6	3	6	13	12	12	13	15	11	6	20	13	22	12	15	16	10	15	25	18	18	23	20	33	10	0	31	19	32	32	25	35	28	27	25	31	22	47	14	36	36	19	18	32	42	31	45	53	40	44	27	50	53	53	31	41	37	58	27	75	69	56	30	63	37	50	53	61	75	57	75	56	37	68	31	79	62	80	70	73	75	50	61	88	91	69	94	93	0	1	1	1	1	1	1	3	1	2	3	2	3	1	1	1	1	2	1	1	2	1	1	1	1	2	2	3	2	1	2	2	1	2	2	2	1	1	2	1	2	2	1	1	1	2	2	1	2	2	1	1	2	2	2	2	1	1	1	1	2	1	2	1	1	2	2	1	2	3	1	1	1	1	2	1	2	4	3	2	1	2	4	3	1	4	1	1	2	2	2	2	4	5	1	1	3	2	2	1
51000	-631.572234583625004	-630.032098300596317	-1.540136283028640	0.000106572759419	0.000028725318999	0.269537160858621	0.584953150124394	0	1	4	4	5	3	8	6	6	9	8	10	9	11	11	12	12	11	13	11	14	12	10	11	12	13	14	15	12	14	14	12	13	15	15	14	15	13	15	18	15	16	16	13	15	17	15	18	14	16	17	16	16	17	17	18	17	18	17	18	16	18	18	20	19	18	20	16	18	18	19	19	19	21	17	20	23	21	21	21	21	23	21	20	22	21	20	23	25	25	21	24	26	24	25	27	27	29	30	0	1	1	2	6	2	3	5	6	3	6	3	4	9	7	7	10	12	23	6	33	11	9	13	18	7	22	25	7	12	29	23	23	17	44	0	18	10	10	42	15	10	30	23	15	31	22	21	20	36	36	19	31	47	49	15	43	68	22	27	49	50	30	30	37	28	28	30	49	75	55	37	57	63	45	62	63	69	75	73	70	91	65	68	72	75	62	73	67	43	65	87	61	73	67	35	94	93	0	1	1	1	1	1	1	2	1	2	2	3	2	2	2	2	3	1	1	1	4	1	3	2	1	1	2	1	2	2	2	1	1	1	2	1	1	2	2	3	1	2	3	1	1	3	2	2	2	1	1	2	2	1	1	2	3	1	1	2	3	1	1	3	3	3	1	3	1	2	1	1	1	1	2	1	1	2	2	2	2	2	2	1	1	2	2	1	2	2	3	1	2	6	2	3	5	1	2	1
51500	-569.968407468712712	-568.335353546322835	-1.633053922389877	0.000092084961225	0.000020860998379	0.226540773887950	0.697475112096892	0	1	3	4	6	5	8	8	7	10	7	9	8	9	11	11	13	12	13	11	11	12	10	11	10	13	14	14	14	15	14	14	13	15	13	14	17	15	17	19	14	13	16	15	16	19	14	16	14	15	18	16	17	18	16	17	18	17	18	19	17	18	18	19	17	20	19	18	19	20	19	19	19	20	18	21	21	22	20	21	22	22	21	19	23	21	20	23	24	25	24	24	24	24	24	28	29	29	31	0	1	2	2	4	4	3	5	6	9	6	7	6	9	7	12	10	25	22	13	11	9	13	14	7	16	11	15	15	18	18	10	21	33	24	0	31	19	32	39	15	14	30	42	41	31	17	33	22	36	50	19	43	52	35	18	43	30	48	44	49	50	43	37	28	37	31	58	27	75	55	65	57	63	65	62	63	49	65	57	75	65	72	58	83	75	62	80	86	80	86	87	69	88	37	69	94	93	0	1	1	1	2	1	1	2	1	1	1	1	1	2	1	3	1	2	1	1	2	2	2	1	1	1	1	4	1	2	2	1	2	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	2	1	1	1	2	1	1	2	2	1	1	1	2	2	2	1	1	3	2	2	1	3	1	2	1	1	1	1	1	1	4	1	1	1	3	1	1	1	2	1	1	2	2	1	2	3	1	2	4	2	2	1
52000	-599.989356106455830	-598.416339016097822	-1.573017090357981	0.000082528454279	0.000020829016348	0.252385877450278	0.529982920940902	-1	1	3	3	6	5	9	8	4	9	7	9	8	10	12	12	11	12	12	13	12	12	13	11	11	13	13	13	11	14	14	13	14	14	14	14	16	16	17	19	13	14	16	16	16	19	15	18	15	15	17	15	16	18	17	17	18	18	18	19	17	19	18	20	18	19	19	19	18	19	19	19	19	18	20	22	22	22	20	20	21	22	20	21	22	22	21	23	24	24	23	23	25	24	24	28	28	30	32	0	1	1	2	9	9	3	5	4	13	6	3	6	13	25	29	10	25	13	17	9	10	2	14	7	12	14	25	7	7	18	6	21	19	27	0	18	19	27	14	25	14	30	35	31	18	22	33	14	36	36	19	7	33	23	31	30	53	32	42	49	50	43	43	53	41	25	58	61	65	55	56	30	53	70	62	46	40	67	57	70	65	43	67	53	67	62	80	79	80	82	87	61	88	82	69	94	96	0	1	1	2	1	1	1	3	1	1	1	1	5	2	1	1	1	1	1	3	1	2	2	7	1	2	2	2	1	1	2	1	3	1	1	1	1	3	3	3	5	1	2	1	1	2	3	3	2	2	1	1	1	3	2	2	1	2	1	3	2	1	2	1	3	1	3	4	1	1	1	1	1	2	1	1	2	2	2	1	1	1	2	2	1	4	1	1	2	1	2	1	2	4	1	2	3	2	1	1
52500	-554.205275532322844	-552.314891354374595	-1.890384177948245	0.000103405247711	0.000016276882772	0.157408672501572	0.731563839922073	-1	1	4	4	6	5	9	7	6	9	8	7	8	11	12	11	13	11	13	12	12	13	13	11	11	13	13	14	14	14	14	14	14	16	14	14	16	14	16	19	15	15	16	15	17	18	15	17	15	16	16	16	16	18	17	18	18	17	17	16	18	19	19	19	15	19	20	19	18	19	19	19	19	21	19	21	21	22	21	20	21	22	21	21	23	21	20	23	23	24	20	23	26	25	24	26	27	29	33	0	1	2	2	4	2	12	5	4	9	9	6	9	13	25	7	9	7	20	13	10	20	20	9	3	7	20	15	16	15	18	22	21	17	17	0	65	19	32	52	31	27	30	27	18	31	23	33	14	36	36	19	30	39	49	65	53	53	33	27	49	50	30	30	25	65	72	58	49	65	55	31	57	63	45	62	63	69	75	73	75	70	72	68	56	70	62	80	86	88	65	87	69	88	91	78	94	96	0	1	2	1	1	1	1	2	1	1	2	1	2	1	2	1	1	3	1	1	2	2	1	1	3	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	3	1	3	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	1	1	1	2	4	1	2	3	1	1	1
53000	-613.959701807039892	-612.436348552821642	-1.523353254218255	0.000099410581366	0.000027774060333	0.279387364517805	0.567514866072189	-1	1	3	3	5	4	8	7	6	9	7	10	8	10	12	12	13	12	11	12	13	12	12	11	11	13	13	14	14	15	13	14	13	14	13	14	16	16	15	18	14	15	15	16	17	17	16	17	15	15	16	16	17	18	16	15	17	17	17	18	17	18	18	19	16	19	19	18	18	19	19	19	20	21	17	20	23	20	21	21	22	23	20	20	22	21	21	23	25	24	24	23	25	23	25	27	28	29	31	0	1	1	2	6	4	3	5	6	1	6	3	6	11	12	25	23	12	13	6	13	14	13	11	11	15	14	26	16	31	18	19	20	23	14	0	56	19	17	38	18	14	18	22	31	31	11	39	10	36	36	19	43	19	14	25	43	31	39	55	49	50	30	53	56	46	37	30	49	75	55	56	57	63	65	62	63	61	75	57	79	79	67	68	72	70	62	80	75	80	18	87	61	80	82	69	94	96	0	1	1	2	1	1	1	2	1	2	4	1	2	1	1	1	1	1	1	1	4	2	1	2	2	2	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	2	1	2	4	1	2	1	1	2	1	3	4	2	1	1	2	1	2	2	2	1	1	2	2	1	2	1	2	1	2	1	1	1	3	1	2	1	1	1	1	1	2	1	1	1	2	2	5	2	4	1	2	4	2	1	1
53500	-596.140706402885144	-594.724719371340711	-1.415987031544388	0.000094465273111	0.000035536865414	0.376189728174654	0.575058646045219	-1	1	3	3	5	4	8	7	6	9	8	10	9	10	10	12	13	12	11	13	12	12	13	11	11	13	13	13	14	15	15	15	13	16	15	14	16	15	16	18	13	14	16	14	16	17	15	17	15	15	17	15	16	19	17	18	18	17	16	18	16	19	18	19	18	20	19	19	18	18	19	20	18	20	19	21	22	22	21	20	21	22	18	22	23	21	22	23	23	24	23	24	26	25	26	28	28	29	33	0	1	2	2	4	4	3	5	6	6	4	7	6	11	7	25	10	15	9	19	10	13	4	14	3	16	14	16	16	18	18	22	21	21	27	0	28	19	17	32	25	10	18	13	18	18	22	21	14	36	36	19	15	32	49	45	37	30	21	42	44	50	53	53	45	43	83	43	44	37	55	45	28	63	70	51	63	69	75	73	70	31	53	68	72	75	62	80	79	80	56	87	78	88	37	69	94	93	0	1	1	1	1	1	1	1	2	2	2	2	2	2	1	2	1	1	1	2	1	1	1	5	1	3	1	1	1	1	2	2	1	1	2	1	1	2	1	2	2	1	2	2	2	2	2	1	3	3	1	2	2	3	2	1	1	1	1	2	2	1	2	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	2	2	1	1	5	1	2	2	1	1	2	1	2	3	1	2	2	4	7	2	1	1
54000	-628.574784472778447	-627.147150230167881	-1.427634242610554	0.000108409632651	0.000039115464285	0.360811703981036	0.683031315224769	0	2	4	5	6	4	7	7	7	10	9	9	8	10	11	11	13	9	13	13	13	12	13	11	12	11	13	14	14	15	15	13	14	14	14	15	16	14	15	18	14	15	16	15	17	18	16	17	15	16	17	16	17	19	17	16	17	18	18	18	17	19	18	20	19	18	18	17	18	19	19	19	20	21	19	21	21	22	21	20	21	22	21	22	22	21	21	22	23	24	24	23	26	24	25	26	28	28	33	0	1	1	3	3	2	3	5	6	4	4	3	4	13	18	7	24	7	9	13	10	10	9	11	15	7	14	25	26	16	28	11	21	22	24	0	18	17	13	22	25	27	30	24	31	37	39	39	22	36	36	6	30	47	44	20	30	56	48	35	49	50	53	67	37	37	31	30	49	56	55	25	30	46	56	62	63	61	65	57	75	46	67	73	72	75	62	80	79	80	82	87	78	88	86	27	94	93	0	1	1	2	1	1	2	1	1	2	3	2	3	1	1	1	2	1	1	2	4	1	1	2	2	1	2	1	1	2	1	1	2	1	1	1	1	2	1	3	3	1	1	1	2	1	1	1	1	2	1	1	5	1	3	1	2	1	1	1	3	1	2	1	1	1	2	1	1	2	2	1	3	3	1	1	1	2	2	1	2	1	2	1	2	1	1	2	1	1	2	2	1	2	1	2	5	2	1	1
54500	-608.519997705496621	-606.861115961597420	-1.658881743899239	0.000088463041931	0.000019201559575	0.217057419190246	0.531466148008669	0	1	3	4	5	5	7	7	7	9	9	9	8	11	11	11	12	10	13	13	13	12	11	12	12	13	13	15	14	15	15	15	14	14	13	15	15	16	16	15	14	14	16	16	15	19	13	17	14	16	18	17	14	18	15	16	17	17	17	18	17	18	18	19	18	19	17	18	18	18	20	17	20	21	19	22	23	21	21	20	22	20	20	22	22	21	22	22	25	25	23	20	26	24	25	28	28	28	31	0	1	1	2	4	1	3	5	4	9	6	3	4	10	12	12	10	7	4	9	10	6	10	6	15	12	11	25	16	25	25	23	21	17	14	0	18	22	32	23	25	19	53	24	25	72	4	33	14	36	36	20	15	19	35	31	30	53	21	44	49	36	53	30	31	37	45	58	61	72	55	28	57	63	70	92	74	69	75	57	70	65	45	68	56	75	92	80	79	88	82	62	61	88	82	69	94	93	0	1	1	2	1	1	3	2	1	2	1	2	2	2	2	1	1	1	2	4	2	2	3	1	5	1	1	2	3	2	2	2	2	1	1	1	1	2	3	1	2	1	1	1	2	2	2	4	2	1	1	2	2	1	3	1	1	1	1	3	1	2	3	2	2	1	2	1	1	1	1	2	1	2	2	1	1	1	2	1	1	2	1	3	2	2	1	2	1	2	2	2	1	5	1	2	3	2	1	1
55000	-632.261775933481545	-630.780912449635821	-1.480863483845698	0.000096090492905	0.000029675976144	0.308833634279175	0.556738953838156	0	1	4	4	5	3	8	7	6	9	7	10	9	11	10	10	12	12	12	12	13	12	13	12	11	13	12	14	15	14	15	15	13	15	13	14	17	15	17	16	15	15	16	14	16	17	15	17	16	16	15	16	16	17	18	18	17	16	16	16	16	19	18	19	18	19	17	17	16	19	18	19	20	20	20	21	23	21	20	19	22	23	20	20	24	22	22	22	24	25	23	24	26	24	25	27	28	28	33	0	1	1	6	6	2	3	9	6	4	5	3	9	10	3	7	14	15	13	2	13	12	11	4	12	12	13	25	16	18	18	13	11	20	14	0	18	19	22	32	28	14	30	27	18	18	22	23	27	36	36	19	30	34	61	45	30	30	21	10	27	50	30	37	45	41	31	58	14	37	33	37	53	37	70	62	63	39	70	57	75	18	15	68	72	70	76	80	86	80	37	87	49	88	31	78	90	96	0	1	1	2	1	1	2	2	1	2	2	1	3	2	2	2	1	1	1	1	5	2	1	2	3	1	1	2	1	2	1	2	2	4	2	1	1	3	2	3	1	1	2	2	1	2	2	1	2	3	1	1	2	2	1	2	1	1	1	1	3	3	2	3	1	1	3	1	1	2	1	2	1	2	1	1	1	3	2	1	1	1	5	6	2	2	1	1	2	1	3	2	2	4	1	5	4	2	1	1
55500	-630.462848457250971	-629.012864746809214	-1.449983710441798	0.000102085313764	0.000034311626155	0.336107368334121	0.547875690526805	-1	0	3	4	6	4	8	8	7	9	8	8	8	10	12	11	11	11	13	10	13	12	12	11	10	12	14	14	14	15	14	15	14	15	14	14	15	16	14	19	15	14	17	15	14	18	15	16	16	16	17	16	16	17	17	17	17	15	18	17	18	19	18	20	17	19	20	18	19	19	19	19	19	21	19	20	22	21	21	21	21	23	19	22	23	21	20	22	24	24	21	24	27	25	26	28	28	29	32	0	1	1	2	6	3	3	4	4	9	5	3	6	13	25	7	10	7	17	11	17	6	11	14	12	16	6	15	25	18	12	20	21	23	14	0	16	23	14	48	25	14	41	22	18	15	39	33	14	36	36	20	15	38	27	37	37	18	33	35	42	50	53	46	37	46	7	58	27	31	27	56	57	31	65	36	63	44	65	68	75	91	56	30	56	46	50	80	79	80	65	87	78	90	31	69	88	93	0	1	1	2	3	2	1	3	2	2	1	1	2	2	1	2	1	1	2	1	1	1	4	2	1	1	1	6	1	2	2	3	2	1	1	2	1	2	2	2	1	3	2	1	1	1	3	1	1	3	1	2	2	2	1	2	1	1	1	2	2	3	2	1	1	1	1	5	2	2	2	2	1	1	3	1	3	2	3	2	2	1	1	1	2	3	2	2	1	2	1	2	2	3	1	6	5	2	1	1
56000	-612.269914545176675	-610.747030601174060	-1.522883944002647	0.000086773758361	0.000024268468223	0.279675199979270	0.522095441584545	-1	1	3	5	6	4	7	7	7	8	9	10	9	10	11	12	11	10	11	13	12	12	12	11	11	13	13	15	13	14	14	12	14	15	15	14	13	15	16	18	14	14	16	15	16	18	15	18	13	15	17	14	17	18	18	17	17	18	17	17	16	18	18	20	18	19	19	19	18	20	19	20	19	20	19	21	23	21	20	20	22	23	20	22	24	22	22	23	23	24	23	23	26	24	26	26	29	28	30	0	1	1	6	6	3	3	4	6	6	9	3	9	9	7	25	13	3	13	11	11	13	4	14	7	18	14	25	12	25	18	4	21	23	42	0	15	10	22	39	16	32	37	14	30	37	32	33	14	36	36	11	31	20	35	43	30	30	23	44	49	50	43	43	37	28	41	58	61	75	55	46	53	63	65	51	63	35	75	53	75	65	53	68	83	70	62	80	79	53	86	87	69	88	82	69	90	93	0	1	1	2	1	2	1	2	1	1	2	1	5	1	2	2	1	1	2	1	1	1	1	3	1	2	2	2	2	2	1	1	3	1	2	1	1	1	4	2	2	1	1	2	2	1	2	2	2	1	1	1	3	3	2	2	1	2	2	2	1	2	2	1	2	3	2	3	1	1	1	1	1	1	1	1	3	2	4	1	2	1	3	2	2	2	2	2	2	2	4	1	1	4	1	2	4	3	1	1
56500	-600.907084727543747	-599.484851038197007	-1.422233689346776	0.000076789266788	0.000028233910735	0.367680431339601	0.610317002817289	-1	1	3	4	6	4	8	8	7	9	9	9	9	10	12	11	11	10	13	12	12	10	13	12	10	13	14	14	14	13	14	14	13	15	14	14	15	15	15	18	15	15	16	16	15	19	16	16	15	15	18	17	16	17	16	17	17	17	15	19	17	18	17	20	19	18	19	18	17	18	19	19	19	21	19	21	22	21	21	20	19	24	21	20	23	21	22	22	23	24	22	23	26	24	24	27	29	29	32	0	1	1	2	4	1	3	6	4	3	4	3	9	13	25	7	11	7	11	4	6	9	9	14	7	16	14	25	16	18	18	17	20	33	14	0	15	22	23	39	25	14	30	35	31	37	22	33	35	36	36	23	30	19	35	37	30	30	33	42	49	50	53	57	31	37	18	58	35	31	27	37	43	63	70	51	63	61	75	57	70	30	46	68	72	70	36	80	79	80	65	76	61	80	65	93	73	93	0	1	1	2	1	1	3	2	2	1	3	3	3	2	1	2	2	1	1	3	4	3	2	2	1	1	1	2	2	2	2	2	2	1	1	2	1	1	1	2	2	2	2	2	1	1	2	3	2	1	1	2	1	2	2	1	1	2	2	1	2	1	1	1	1	2	2	5	1	1	1	2	2	2	1	1	1	2	2	2	2	1	5	1	1	2	2	4	1	1	2	2	1	4	2	2	1	4	2	1
57000	-588.285521102686857	-586.640918489540354	-1.644602613146505	0.000093805465522	0.000020843280354	0.222196864944201	0.611803942177475	-1	0	4	4	6	3	9	8	6	10	9	10	8	10	12	12	12	11	12	10	13	13	11	12	10	13	13	15	15	15	13	15	13	15	14	14	17	15	16	17	14	15	16	16	17	19	15	18	15	15	17	17	17	18	16	17	18	17	18	17	18	18	18	20	19	19	20	19	18	19	19	19	20	20	20	22	23	22	20	19	21	23	20	21	23	22	20	22	24	24	23	23	25	24	23	27	28	29	32	0	1	1	6	4	2	3	5	4	4	4	3	9	13	25	12	13	12	13	4	12	11	6	10	7	7	14	12	16	18	18	33	20	17	27	0	18	22	33	42	15	14	30	27	30	26	20	33	14	36	36	38	43	39	35	31	43	43	33	42	49	36	30	37	56	37	45	56	49	37	55	28	30	63	70	62	74	61	70	57	70	65	31	68	67	70	62	80	79	88	56	87	49	80	72	78	90	93	0	1	1	2	1	1	1	2	1	1	3	2	3	1	1	1	1	3	1	2	2	2	1	4	1	1	2	2	3	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	3	3	2	3	1	2	2	1	2	1	2	1	1	3	1	2	2	2	1	1	1	1	1	2	1	1	2	3	1	1	2	2	3	1	1	1	2	2	1	2	2	2	2	1	1	2	2	4	2	2	2	2	3	1
57500	-578.292036572135316	-576.738738135431163	-1.553298436704097	0.000099653012711	0.000026144986850	0.262360225130992	0.669246643216929	-2	1	2	5	5	4	9	7	7	8	7	10	9	11	12	12	13	10	10	12	14	12	13	10	11	13	13	13	15	16	14	14	13	16	13	14	17	15	16	19	13	15	14	15	16	18	15	17	15	16	16	16	16	17	17	18	18	16	17	17	16	19	18	18	19	19	18	19	18	18	19	20	19	20	20	21	23	22	21	21	21	24	22	21	24	21	21	23	24	25	21	23	26	25	25	26	27	29	32	0	1	1	6	6	2	3	5	4	11	4	3	4	9	25	7	9	7	11	11	9	11	13	4	18	12	11	25	16	43	15	20	20	32	14	0	31	19	38	39	7	14	7	27	31	31	32	22	27	36	36	38	43	17	61	31	53	43	21	35	35	50	30	30	37	41	31	58	27	37	55	67	30	63	70	62	63	69	70	57	65	65	65	68	46	70	50	80	79	88	65	62	69	80	82	78	94	96	0	1	1	2	1	1	2	2	1	1	1	1	4	1	2	1	1	3	1	1	2	3	2	2	2	1	1	3	1	2	2	1	1	1	1	2	1	2	2	1	2	2	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	1	3	2	2	2	1	1	1	2	2	2	2	3	2	2	1	1	2	1	1	2	1	2	1	2	1	1	2	3	2	1	2	1	2	1
58000	-607.835728876536791	-606.358828022886541	-1.476900853650199	0.000094216066341	0.000029395234004	0.311998103358892	0.572865835171752	0	1	3	5	6	4	9	7	7	9	8	9	8	9	11	11	13	12	11	13	13	10	11	11	12	13	13	14	14	15	14	13	12	16	14	13	17	14	17	18	14	14	15	16	17	16	16	18	16	15	16	16	16	18	15	17	18	17	17	17	18	18	17	20	19	17	19	19	19	17	19	19	16	20	19	22	22	21	21	20	21	20	21	21	22	21	20	23	24	24	22	24	27	24	25	27	29	29	33	0	1	1	6	6	2	3	5	4	9	4	3	4	9	12	3	23	15	22	22	6	4	4	14	12	12	14	15	12	25	7	23	4	33	14	0	41	19	27	32	15	10	31	14	30	18	20	39	14	36	36	10	15	52	35	46	73	53	21	35	44	36	43	57	37	41	66	58	44	31	55	31	30	63	70	62	63	42	75	57	70	70	18	68	83	65	50	80	79	88	72	76	61	80	91	78	88	96	0	1	1	2	1	1	2	4	1	1	1	2	2	2	1	1	3	1	1	1	2	4	2	2	1	2	2	2	2	2	1	3	1	3	2	2	1	2	2	1	2	1	2	1	4	1	1	1	1	4	1	1	3	3	1	1	1	2	1	2	2	1	4	1	1	1	2	1	1	2	2	2	2	1	1	1	2	3	4	1	1	2	2	4	1	1	1	3	2	2	1	1	1	4	2	1	3	2	1	1
58500	-576.149228438884620	-574.499666972286150	-1.649561466598450	0.000088874170724	0.000019586444352	0.220383989998168	0.602244539691676	-2	1	3	3	6	4	8	8	6	10	9	10	8	11	11	11	13	9	10	13	13	11	11	12	12	13	13	14	13	14	13	15	12	15	13	13	16	15	15	19	14	16	16	15	15	18	15	17	15	16	17	16	15	18	17	17	17	18	17	19	17	17	18	20	18	19	18	18	18	18	19	20	20	20	20	20	22	22	20	20	21	23	20	21	24	20	21	22	24	22	23	22	26	24	25	27	27	29	33	0	1	2	2	6	4	3	5	6	6	9	7	6	9	18	12	9	7	13	22	33	11	11	14	15	7	13	25	16	31	12	20	22	17	10	0	18	19	22	59	15	27	30	14	31	37	22	47	14	36	36	22	18	21	35	31	53	43	21	35	27	50	53	68	18	28	25	53	61	53	55	67	57	63	70	62	43	61	65	57	70	67	56	58	72	70	36	80	79	80	65	50	42	88	82	78	94	93	0	1	1	1	1	1	1	2	1	1	3	2	2	2	3	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	1	2	2	1	2	2	2	2	3	2	3	2	1	1	2	2	2	1	2	1	4	3	3	2	1	2	1	1	1	1	1	1	3	3	1	2	1	2	1	1	2	1	4	2	2	2	3	3	4	1	1	2	2	2	1
